Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Product Category,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare at Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,metafield.custom.clothing_features,metafield.custom.dress_occasion,metafield.custom.dress_style,metafield.custom.skirt_dress_length_type,metafield.custom.sleeve_length_type
e1799,Enchanting Cocktail Short Dress E1799,"<p>Capture the spotlight in this alluring short dress that dazzles with its elegant design. Perfect for cocktail parties or festive celebrations, this dress is crafted to accentuate your silhouette and showcase sophistication. Ideal for nights out with friends, upscale gatherings, or romantic date nights, it seamlessly blends style and comfort. Dress it up with striking accessories or keep it simple for an effortlessly chic look. Make unforgettable memories in this stunning addition to your wardrobe.  </p>
<ul>
<li>Strapless</li>
<li>A-Line</li>
<li>Fit & Flare</li>
<li>Solid</li>
<li>Flowy Dress</li>
<li>Elegant</li>
<li>Chic  </li>
</ul>",MILANO FORMALS,short  ,"Cocktail, Party, Date Night, Short, Strapless,Cocktail, Party, Date Night  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,2.0,Color,LILAC,E1799_LILAC_2,,shopify,7.0,deny,manual,$227 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1799_Fuschia_1.jpg,1,MILANO FORMALS e1799 E1799_Fuschia_1.jpg,"Strapless, A-Line, Fit & Flare, Solid, Flowy Dress, Elegant, Chic  ","Cocktail, Party, Date Night ",E1799,short  ,
e1799,Enchanting Cocktail Short Dress E1799,"<p>Capture the spotlight in this alluring short dress that dazzles with its elegant design. Perfect for cocktail parties or festive celebrations, this dress is crafted to accentuate your silhouette and showcase sophistication. Ideal for nights out with friends, upscale gatherings, or romantic date nights, it seamlessly blends style and comfort. Dress it up with striking accessories or keep it simple for an effortlessly chic look. Make unforgettable memories in this stunning addition to your wardrobe.  </p>
<ul>
<li>Strapless</li>
<li>A-Line</li>
<li>Fit & Flare</li>
<li>Solid</li>
<li>Flowy Dress</li>
<li>Elegant</li>
<li>Chic  </li>
</ul>",MILANO FORMALS,short  ,"Cocktail, Party, Date Night, Short, Strapless,Cocktail, Party, Date Night  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,4.0,Color,LILAC,E1799_LILAC_4,,shopify,14.0,deny,manual,$227 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1799_Fuschia_1.jpg,1,MILANO FORMALS e1799 E1799_Fuschia_1.jpg,"Strapless, A-Line, Fit & Flare, Solid, Flowy Dress, Elegant, Chic  ","Cocktail, Party, Date Night ",E1799,short  ,
e1799,Enchanting Cocktail Short Dress E1799,"<p>Capture the spotlight in this alluring short dress that dazzles with its elegant design. Perfect for cocktail parties or festive celebrations, this dress is crafted to accentuate your silhouette and showcase sophistication. Ideal for nights out with friends, upscale gatherings, or romantic date nights, it seamlessly blends style and comfort. Dress it up with striking accessories or keep it simple for an effortlessly chic look. Make unforgettable memories in this stunning addition to your wardrobe.  </p>
<ul>
<li>Strapless</li>
<li>A-Line</li>
<li>Fit & Flare</li>
<li>Solid</li>
<li>Flowy Dress</li>
<li>Elegant</li>
<li>Chic  </li>
</ul>",MILANO FORMALS,short  ,"Cocktail, Party, Date Night, Short, Strapless,Cocktail, Party, Date Night  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,6.0,Color,LILAC,E1799_LILAC_6,,shopify,6.0,deny,manual,$227 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1799_Fuschia_1.jpg,1,MILANO FORMALS e1799 E1799_Fuschia_1.jpg,"Strapless, A-Line, Fit & Flare, Solid, Flowy Dress, Elegant, Chic  ","Cocktail, Party, Date Night ",E1799,short  ,
e1799,Enchanting Cocktail Short Dress E1799,"<p>Capture the spotlight in this alluring short dress that dazzles with its elegant design. Perfect for cocktail parties or festive celebrations, this dress is crafted to accentuate your silhouette and showcase sophistication. Ideal for nights out with friends, upscale gatherings, or romantic date nights, it seamlessly blends style and comfort. Dress it up with striking accessories or keep it simple for an effortlessly chic look. Make unforgettable memories in this stunning addition to your wardrobe.  </p>
<ul>
<li>Strapless</li>
<li>A-Line</li>
<li>Fit & Flare</li>
<li>Solid</li>
<li>Flowy Dress</li>
<li>Elegant</li>
<li>Chic  </li>
</ul>",MILANO FORMALS,short  ,"Cocktail, Party, Date Night, Short, Strapless,Cocktail, Party, Date Night  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,8.0,Color,LILAC,E1799_LILAC_8,,shopify,10.0,deny,manual,$227 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1799_Fuschia_1.jpg,1,MILANO FORMALS e1799 E1799_Fuschia_1.jpg,"Strapless, A-Line, Fit & Flare, Solid, Flowy Dress, Elegant, Chic  ","Cocktail, Party, Date Night ",E1799,short  ,
e1799,Enchanting Cocktail Short Dress E1799,"<p>Capture the spotlight in this alluring short dress that dazzles with its elegant design. Perfect for cocktail parties or festive celebrations, this dress is crafted to accentuate your silhouette and showcase sophistication. Ideal for nights out with friends, upscale gatherings, or romantic date nights, it seamlessly blends style and comfort. Dress it up with striking accessories or keep it simple for an effortlessly chic look. Make unforgettable memories in this stunning addition to your wardrobe.  </p>
<ul>
<li>Strapless</li>
<li>A-Line</li>
<li>Fit & Flare</li>
<li>Solid</li>
<li>Flowy Dress</li>
<li>Elegant</li>
<li>Chic  </li>
</ul>",MILANO FORMALS,short  ,"Cocktail, Party, Date Night, Short, Strapless,Cocktail, Party, Date Night  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,10.0,Color,LILAC,E1799_LILAC_10,,shopify,14.0,deny,manual,$227 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1799_Fuschia_1.jpg,1,MILANO FORMALS e1799 E1799_Fuschia_1.jpg,"Strapless, A-Line, Fit & Flare, Solid, Flowy Dress, Elegant, Chic  ","Cocktail, Party, Date Night ",E1799,short  ,
e1799,Enchanting Cocktail Short Dress E1799,"<p>Capture the spotlight in this alluring short dress that dazzles with its elegant design. Perfect for cocktail parties or festive celebrations, this dress is crafted to accentuate your silhouette and showcase sophistication. Ideal for nights out with friends, upscale gatherings, or romantic date nights, it seamlessly blends style and comfort. Dress it up with striking accessories or keep it simple for an effortlessly chic look. Make unforgettable memories in this stunning addition to your wardrobe.  </p>
<ul>
<li>Strapless</li>
<li>A-Line</li>
<li>Fit & Flare</li>
<li>Solid</li>
<li>Flowy Dress</li>
<li>Elegant</li>
<li>Chic  </li>
</ul>",MILANO FORMALS,short  ,"Cocktail, Party, Date Night, Short, Strapless,Cocktail, Party, Date Night  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,12.0,Color,LILAC,E1799_LILAC_12,,shopify,11.0,deny,manual,$227 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1799_Fuschia_1.jpg,1,MILANO FORMALS e1799 E1799_Fuschia_1.jpg,"Strapless, A-Line, Fit & Flare, Solid, Flowy Dress, Elegant, Chic  ","Cocktail, Party, Date Night ",E1799,short  ,
e1799,Enchanting Cocktail Short Dress E1799,"<p>Capture the spotlight in this alluring short dress that dazzles with its elegant design. Perfect for cocktail parties or festive celebrations, this dress is crafted to accentuate your silhouette and showcase sophistication. Ideal for nights out with friends, upscale gatherings, or romantic date nights, it seamlessly blends style and comfort. Dress it up with striking accessories or keep it simple for an effortlessly chic look. Make unforgettable memories in this stunning addition to your wardrobe.  </p>
<ul>
<li>Strapless</li>
<li>A-Line</li>
<li>Fit & Flare</li>
<li>Solid</li>
<li>Flowy Dress</li>
<li>Elegant</li>
<li>Chic  </li>
</ul>",MILANO FORMALS,short  ,"Cocktail, Party, Date Night, Short, Strapless,Cocktail, Party, Date Night  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,20.0,Color,LILAC,E1799_LILAC_20,,shopify,3.0,deny,manual,$227 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1799_Fuschia_1.jpg,1,MILANO FORMALS e1799 E1799_Fuschia_1.jpg,"Strapless, A-Line, Fit & Flare, Solid, Flowy Dress, Elegant, Chic  ","Cocktail, Party, Date Night ",E1799,short  ,
e1799,Enchanting Cocktail Short Dress E1799,"<p>Capture the spotlight in this alluring short dress that dazzles with its elegant design. Perfect for cocktail parties or festive celebrations, this dress is crafted to accentuate your silhouette and showcase sophistication. Ideal for nights out with friends, upscale gatherings, or romantic date nights, it seamlessly blends style and comfort. Dress it up with striking accessories or keep it simple for an effortlessly chic look. Make unforgettable memories in this stunning addition to your wardrobe.  </p>
<ul>
<li>Strapless</li>
<li>A-Line</li>
<li>Fit & Flare</li>
<li>Solid</li>
<li>Flowy Dress</li>
<li>Elegant</li>
<li>Chic  </li>
</ul>",MILANO FORMALS,short  ,"Cocktail, Party, Date Night, Short, Strapless,Cocktail, Party, Date Night  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,24.0,Color,LILAC,E1799_LILAC_24,,shopify,3.0,deny,manual,$227 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1799_Fuschia_1.jpg,1,MILANO FORMALS e1799 E1799_Fuschia_1.jpg,"Strapless, A-Line, Fit & Flare, Solid, Flowy Dress, Elegant, Chic  ","Cocktail, Party, Date Night ",E1799,short  ,
e1799,Enchanting Cocktail Short Dress E1799,"<p>Capture the spotlight in this alluring short dress that dazzles with its elegant design. Perfect for cocktail parties or festive celebrations, this dress is crafted to accentuate your silhouette and showcase sophistication. Ideal for nights out with friends, upscale gatherings, or romantic date nights, it seamlessly blends style and comfort. Dress it up with striking accessories or keep it simple for an effortlessly chic look. Make unforgettable memories in this stunning addition to your wardrobe.  </p>
<ul>
<li>Strapless</li>
<li>A-Line</li>
<li>Fit & Flare</li>
<li>Solid</li>
<li>Flowy Dress</li>
<li>Elegant</li>
<li>Chic  </li>
</ul>",MILANO FORMALS,short  ,"Cocktail, Party, Date Night, Short, Strapless,Cocktail, Party, Date Night  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,2.0,Color,TEAL,E1799_TEAL_2,,shopify,1.0,deny,manual,$227 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1799_Fuschia_1.jpg,1,MILANO FORMALS e1799 E1799_Fuschia_1.jpg,"Strapless, A-Line, Fit & Flare, Solid, Flowy Dress, Elegant, Chic  ","Cocktail, Party, Date Night ",E1799,short  ,
e1799,Enchanting Cocktail Short Dress E1799,"<p>Capture the spotlight in this alluring short dress that dazzles with its elegant design. Perfect for cocktail parties or festive celebrations, this dress is crafted to accentuate your silhouette and showcase sophistication. Ideal for nights out with friends, upscale gatherings, or romantic date nights, it seamlessly blends style and comfort. Dress it up with striking accessories or keep it simple for an effortlessly chic look. Make unforgettable memories in this stunning addition to your wardrobe.  </p>
<ul>
<li>Strapless</li>
<li>A-Line</li>
<li>Fit & Flare</li>
<li>Solid</li>
<li>Flowy Dress</li>
<li>Elegant</li>
<li>Chic  </li>
</ul>",MILANO FORMALS,short  ,"Cocktail, Party, Date Night, Short, Strapless,Cocktail, Party, Date Night  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,4.0,Color,TEAL,E1799_TEAL_4,,shopify,6.0,deny,manual,$227 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1799_Fuschia_1.jpg,1,MILANO FORMALS e1799 E1799_Fuschia_1.jpg,"Strapless, A-Line, Fit & Flare, Solid, Flowy Dress, Elegant, Chic  ","Cocktail, Party, Date Night ",E1799,short  ,
e1799,Enchanting Cocktail Short Dress E1799,"<p>Capture the spotlight in this alluring short dress that dazzles with its elegant design. Perfect for cocktail parties or festive celebrations, this dress is crafted to accentuate your silhouette and showcase sophistication. Ideal for nights out with friends, upscale gatherings, or romantic date nights, it seamlessly blends style and comfort. Dress it up with striking accessories or keep it simple for an effortlessly chic look. Make unforgettable memories in this stunning addition to your wardrobe.  </p>
<ul>
<li>Strapless</li>
<li>A-Line</li>
<li>Fit & Flare</li>
<li>Solid</li>
<li>Flowy Dress</li>
<li>Elegant</li>
<li>Chic  </li>
</ul>",MILANO FORMALS,short  ,"Cocktail, Party, Date Night, Short, Strapless,Cocktail, Party, Date Night  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,6.0,Color,TEAL,E1799_TEAL_6,,shopify,8.0,deny,manual,$227 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1799_Fuschia_1.jpg,1,MILANO FORMALS e1799 E1799_Fuschia_1.jpg,"Strapless, A-Line, Fit & Flare, Solid, Flowy Dress, Elegant, Chic  ","Cocktail, Party, Date Night ",E1799,short  ,
e1799,Enchanting Cocktail Short Dress E1799,"<p>Capture the spotlight in this alluring short dress that dazzles with its elegant design. Perfect for cocktail parties or festive celebrations, this dress is crafted to accentuate your silhouette and showcase sophistication. Ideal for nights out with friends, upscale gatherings, or romantic date nights, it seamlessly blends style and comfort. Dress it up with striking accessories or keep it simple for an effortlessly chic look. Make unforgettable memories in this stunning addition to your wardrobe.  </p>
<ul>
<li>Strapless</li>
<li>A-Line</li>
<li>Fit & Flare</li>
<li>Solid</li>
<li>Flowy Dress</li>
<li>Elegant</li>
<li>Chic  </li>
</ul>",MILANO FORMALS,short  ,"Cocktail, Party, Date Night, Short, Strapless,Cocktail, Party, Date Night  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,8.0,Color,TEAL,E1799_TEAL_8,,shopify,8.0,deny,manual,$227 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1799_Fuschia_1.jpg,1,MILANO FORMALS e1799 E1799_Fuschia_1.jpg,"Strapless, A-Line, Fit & Flare, Solid, Flowy Dress, Elegant, Chic  ","Cocktail, Party, Date Night ",E1799,short  ,
e1799,Enchanting Cocktail Short Dress E1799,"<p>Capture the spotlight in this alluring short dress that dazzles with its elegant design. Perfect for cocktail parties or festive celebrations, this dress is crafted to accentuate your silhouette and showcase sophistication. Ideal for nights out with friends, upscale gatherings, or romantic date nights, it seamlessly blends style and comfort. Dress it up with striking accessories or keep it simple for an effortlessly chic look. Make unforgettable memories in this stunning addition to your wardrobe.  </p>
<ul>
<li>Strapless</li>
<li>A-Line</li>
<li>Fit & Flare</li>
<li>Solid</li>
<li>Flowy Dress</li>
<li>Elegant</li>
<li>Chic  </li>
</ul>",MILANO FORMALS,short  ,"Cocktail, Party, Date Night, Short, Strapless,Cocktail, Party, Date Night  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,10.0,Color,TEAL,E1799_TEAL_10,,shopify,7.0,deny,manual,$227 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1799_Fuschia_1.jpg,1,MILANO FORMALS e1799 E1799_Fuschia_1.jpg,"Strapless, A-Line, Fit & Flare, Solid, Flowy Dress, Elegant, Chic  ","Cocktail, Party, Date Night ",E1799,short  ,
e1799,Enchanting Cocktail Short Dress E1799,"<p>Capture the spotlight in this alluring short dress that dazzles with its elegant design. Perfect for cocktail parties or festive celebrations, this dress is crafted to accentuate your silhouette and showcase sophistication. Ideal for nights out with friends, upscale gatherings, or romantic date nights, it seamlessly blends style and comfort. Dress it up with striking accessories or keep it simple for an effortlessly chic look. Make unforgettable memories in this stunning addition to your wardrobe.  </p>
<ul>
<li>Strapless</li>
<li>A-Line</li>
<li>Fit & Flare</li>
<li>Solid</li>
<li>Flowy Dress</li>
<li>Elegant</li>
<li>Chic  </li>
</ul>",MILANO FORMALS,short  ,"Cocktail, Party, Date Night, Short, Strapless,Cocktail, Party, Date Night  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,12.0,Color,TEAL,E1799_TEAL_12,,shopify,10.0,deny,manual,$227 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1799_Fuschia_1.jpg,1,MILANO FORMALS e1799 E1799_Fuschia_1.jpg,"Strapless, A-Line, Fit & Flare, Solid, Flowy Dress, Elegant, Chic  ","Cocktail, Party, Date Night ",E1799,short  ,
e1799,Enchanting Cocktail Short Dress E1799,"<p>Capture the spotlight in this alluring short dress that dazzles with its elegant design. Perfect for cocktail parties or festive celebrations, this dress is crafted to accentuate your silhouette and showcase sophistication. Ideal for nights out with friends, upscale gatherings, or romantic date nights, it seamlessly blends style and comfort. Dress it up with striking accessories or keep it simple for an effortlessly chic look. Make unforgettable memories in this stunning addition to your wardrobe.  </p>
<ul>
<li>Strapless</li>
<li>A-Line</li>
<li>Fit & Flare</li>
<li>Solid</li>
<li>Flowy Dress</li>
<li>Elegant</li>
<li>Chic  </li>
</ul>",MILANO FORMALS,short  ,"Cocktail, Party, Date Night, Short, Strapless,Cocktail, Party, Date Night  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,14.0,Color,TEAL,E1799_TEAL_14,,shopify,3.0,deny,manual,$227 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1799_Fuschia_1.jpg,1,MILANO FORMALS e1799 E1799_Fuschia_1.jpg,"Strapless, A-Line, Fit & Flare, Solid, Flowy Dress, Elegant, Chic  ","Cocktail, Party, Date Night ",E1799,short  ,
e1799,Enchanting Cocktail Short Dress E1799,"<p>Capture the spotlight in this alluring short dress that dazzles with its elegant design. Perfect for cocktail parties or festive celebrations, this dress is crafted to accentuate your silhouette and showcase sophistication. Ideal for nights out with friends, upscale gatherings, or romantic date nights, it seamlessly blends style and comfort. Dress it up with striking accessories or keep it simple for an effortlessly chic look. Make unforgettable memories in this stunning addition to your wardrobe.  </p>
<ul>
<li>Strapless</li>
<li>A-Line</li>
<li>Fit & Flare</li>
<li>Solid</li>
<li>Flowy Dress</li>
<li>Elegant</li>
<li>Chic  </li>
</ul>",MILANO FORMALS,short  ,"Cocktail, Party, Date Night, Short, Strapless,Cocktail, Party, Date Night  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,16.0,Color,TEAL,E1799_TEAL_16,,shopify,2.0,deny,manual,$227 ,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/E1799_Fuschia_1.jpg,1,MILANO FORMALS e1799 E1799_Fuschia_1.jpg,"Strapless, A-Line, Fit & Flare, Solid, Flowy Dress, Elegant, Chic  ","Cocktail, Party, Date Night ",E1799,short  ,
